SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1.01E+15,2007653343,50,Y101,ADV161,3,,L2Q00,4509375565,4509375565,C2Q00012,IN,9/11/2021,10/25/2021,,1009,ADV161-P50,YAS,3U12,2007653335,30,8/18/2021,9/1/2021,10/7/2021,10/25/2021,Ship Out
1.01E+15,2007653343,60,Y101,ADV561,3,,L2Q00,4509375565,4509375565,C2Q00012,IN,9/11/2021,10/25/2021,,1009,ADV561-P50,YAS,3U12,2007653335,40,8/18/2021,9/1/2021,10/6/2021,10/25/2021,Ship Out
1.01E+15,2007652729,10,Y101,FLXA402,4,A,L2Q00,4509375042,4509375042,C2Q00012,IN,10/19/2021,11/19/2021,,1009,FLXA402-D-B-AB-P1-C1-A2-NR-N-N-N-NN,YAS,3U12,2007652788,10,10/11/2021,10/11/2021,11/16/2021,11/19/2021,Ship Out
1.01E+15,2007652729,20,Y101,FLXA402,1,A,L2Q00,4509375042,4509375042,C2Q00012,IN,10/19/2021,11/19/2021,,1009,FLXA402-A-B-AB-C1-C1-A2-NR-N-N-N-NN,YAS,3U12,2007652788,20,10/11/2021,10/11/2021,11/16/2021,11/19/2021,Ship Out
1.01E+15,2007577866,70,Y101,ADV561,1,,L2Q00,4509287929,4509287929,C2Q00012,IN,9/15/2021,10/25/2021,,1009,ADV561-P50,YAS,3U12,2007654158,60,8/18/2021,9/6/2021,10/6/2021,10/25/2021,Ship Out
1.01E+15,2007317551,440,Y101,EJX530A,20,B,L2Q00,4508929428,4508929428,200088502,IN,11/1/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,50,10/6/2021,10/11/2021,10/12/2021,10/12/2021,DIL
1.01E+15,2007317551,450,Y101,EJX530A,20,B,L2Q00,4508929428,4508929428,200088502,IN,11/1/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,60,10/6/2021,10/11/2021,10/11/2021,10/12/2021,DIL
1.01E+15,2007317551,460,Y101,EJX530A,20,B,L2Q00,4508929428,4508929428,200088502,IN,11/2/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,70,10/7/2021,10/12/2021,10/13/2021,10/13/2021,DIL
1.01E+15,2007317551,470,Y101,EJX530A,20,B,L2Q00,4508929428,4508929428,200088502,IN,11/5/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,80,10/11/2021,10/14/2021,10/14/2021,10/15/2021,DIL
1.01E+15,2007317551,480,Y101,EJX530A,20,B,L2Q00,4508929428,4508929428,200088502,IN,11/9/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,90,10/13/2021,10/18/2021,10/19/2021,10/19/2021,DIL
1.01E+15,2007317551,490,Y101,EJX530A,20,B,L2Q00,4508929428,4508929428,200088502,IN,11/12/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,100,10/18/2021,10/21/2021,10/22/2021,10/22/2021,DIL
1.01E+15,2007317551,500,Y101,EJX530A,20,B,L2Q00,4508929428,4508929428,200088502,IN,11/11/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,110,10/15/2021,10/20/2021,10/21/2021,10/21/2021,DIL
1.01E+15,2007317551,510,Y101,EJX530A,13,B,L2Q00,4508929428,4508929428,200088502,IN,10/14/2021,,,1023,EJX530A-JDH4N-03DDL/KU22/D3/X2/A/C2/T08/N4/MA2,YMG,5826,2007635495,120,9/7/2021,9/21/2021,9/10/2021,9/13/2021,DIL
1.01E+15,2007317551,520,Y101,EJX630A,2,B,L2Q00,4508929428,4508929428,200088502,IN,10/14/2021,,,1023,EJX630A-JDH4N-03DDL/KU22/D3/X2/A/C2/T15/N4/MA2,YMG,5826,2007635495,130,9/7/2021,9/21/2021,9/10/2021,9/13/2021,DIL
1.01E+15,2007317551,530,Y101,EJX110A,2,B,L2Q00,4508929428,4508929428,200088502,IN,11/1/2021,,,1023,EJX110A-JMH5G-93DDJ/KU22/X2/A/M01/T12/N4,YMG,5826,2007635495,140,9/28/2021,10/11/2021,10/8/2021,10/8/2021,DIL
1.01E+15,2007317551,540,Y101,DOCQCB,1,,L2Q00,4508929428,4508929428,200088502,IN,10/8/2021,,,1022,DOCQCB-EN,,,,,,10/1/2021,,,
1.01E+15,2007663336,10,Y101,IR202,1,A,L2Q00,4509388959,4509388959,C2Q00012,IN,12/29/2021,12/24/2021,,1022,IR202-A-DN-NN-NN-NN-11-NNN-4TE-EU-A-NN,YMG,5826,2007663343,10,8/20/2021,12/21/2021,12/17/2021,12/20/2021,Ship Out
1.01E+15,2007677554,10,Y101,B9901AX,300,,L2Q00,4509407317,4509407317,C2Q00012,IN,12/2/2021,12/1/2021,,1022,B9901AX,YMG,5828,2007677609,10,8/25/2021,11/24/2021,11/24/2021,11/24/2021,Ship Out
1.01E+15,2007489446,570,Y101,ADV161,3,,L2Q00,4509178041,4509178041,C2Q00012,IN,9/18/2021,10/25/2021,,1009,ADV161-P50,YAS,3U12,2007673517,110,8/26/2021,9/8/2021,10/7/2021,10/25/2021,Ship Out
1.01E+15,2007489446,580,Y101,ADV561,2,,L2Q00,4509178041,4509178041,C2Q00012,IN,9/18/2021,10/25/2021,,1009,ADV561-P50,YAS,3U12,2007673517,120,8/26/2021,9/8/2021,10/6/2021,10/25/2021,Ship Out
1.01E+15,2007678163,110,Y101,ADV161,6,,L2Q00,4509408252,4509408252,C2Q00012,IN,12/20/2021,12/13/2021,,1009,ADV161-P50,YAS,3U12,2007678170,110,11/19/2021,12/10/2021,12/2/2021,12/13/2021,Ship Out
1.01E+15,2007678163,120,Y101,ADV561,6,,L2Q00,4509408252,4509408252,C2Q00012,IN,12/20/2021,12/13/2021,,1009,ADV561-P50,YAS,3U12,2007678170,120,11/19/2021,12/10/2021,12/2/2021,12/13/2021,Ship Out
1.01E+15,2007678163,150,Y101,ADV161,2,,L2Q00,4509408252,4509408252,C2Q00012,IN,12/20/2021,12/13/2021,,1009,ADV161-P50,YAS,3U12,2007678170,150,11/19/2021,12/10/2021,12/2/2021,12/13/2021,Ship Out
1.01E+15,2007679328,50,Y101,ADV161,2,,L2Q00,4509409957,4509409957,C2Q00012,IN,12/20/2021,,,1009,ADV161-P50,YAS,3U12,2007679470,50,11/23/2021,12/10/2021,12/2/2021,,Available
1.01E+15,2007679328,60,Y101,ADV561,2,,L2Q00,4509409957,4509409957,C2Q00012,IN,12/20/2021,,,1009,ADV561-P50,YAS,3U12,2007679470,60,11/23/2021,12/10/2021,12/3/2021,,Available
1.01E+15,2007587812,90,Y101,LS1SN001,12,,L2Q00,4509299903,4509299903,C2Q00012,IN,9/10/2021,,,1092,LS1SN001-E01/AV,,,,,,9/10/2021,,,
1.01E+15,2007680370,70,Y101,ADV161,6,,L2Q00,4509410811,4509410811,C2Q00012,IN,12/20/2021,,,1009,ADV161-P51,YAS,3U12,2007680456,70,11/23/2021,12/10/2021,12/3/2021,,Available
1.01E+15,2007680370,80,Y101,ADV561,6,,L2Q00,4509410811,4509410811,C2Q00012,IN,12/20/2021,,,1009,ADV561-P51,YAS,3U12,2007680456,80,11/23/2021,12/10/2021,12/6/2021,,Available
1.01E+15,2007650158,220,Y101,ADV161,4,,L2Q00,4509371015,4509371015,C2Q00012,IN,12/20/2021,,,1009,ADV161-P50,YAS,3U12,2007675416,210,11/23/2021,12/10/2021,12/2/2021,,Available
1.01E+15,2007650158,230,Y101,ADV561,3,,L2Q00,4509371015,4509371015,C2Q00012,IN,12/20/2021,,,1009,ADV561-P50,YAS,3U12,2007675416,220,11/23/2021,12/10/2021,12/3/2021,,Available
1.01E+15,2007678163,160,Y101,KS1,12,,L2Q00,4509408252,4509408252,C2Q00012,IN,10/11/2021,10/25/2021,,1009,KS1-05*B,YAS,3U12,2007678170,160,9/14/2021,10/1/2021,9/27/2021,10/25/2021,Ship Out
1.01E+15,2007678163,170,Y101,KS1,12,,L2Q00,4509408252,4509408252,C2Q00012,IN,10/11/2021,10/25/2021,,1009,KS1-07*B,YAS,3U12,2007678170,170,9/14/2021,10/1/2021,9/27/2021,10/25/2021,Ship Out
1.01E+15,2007678163,180,Y101,KS1,4,,L2Q00,4509408252,4509408252,C2Q00012,IN,10/11/2021,10/25/2021,,1009,KS1-10*B,YAS,3U12,2007678170,180,9/14/2021,10/1/2021,9/27/2021,10/25/2021,Ship Out
1.01E+15,2007610486,270,Y101,EJX630A,8,A,L2Q00,4509327363,4509327363,C2Q00012,IN,10/13/2021,10/6/2021,,1022,EJX630A-JBS4N-012EL/KU22/A/N4/HAC,YMG,5826,2007610510,50,9/27/2021,10/5/2021,10/1/2021,10/1/2021,Ship Out
1.01E+15,2007694111,20,Y101,AAI143,28,,L2Q00,4509426866,4509426866,C2Q00012,IN,11/7/2021,10/25/2021,,1009,AAI143-S50/A4S00,YAS,3U12,2007694179,20,9/24/2021,10/28/2021,10/7/2021,10/25/2021,Ship Out
1.01E+15,2007694111,30,Y101,AAI543,2,,L2Q00,4509426866,4509426866,C2Q00012,IN,11/7/2021,10/25/2021,,1009,AAI543-S50/A4S00,YAS,3U12,2007694179,30,9/24/2021,10/28/2021,10/5/2021,10/25/2021,Ship Out
1.01E+15,2007694111,80,Y101,ALP121,5,,L2Q00,4509426866,4509426866,C2Q00012,IN,9/26/2021,11/30/2021,,1009,ALP121-S00,YAS,3U12,2007694179,80,9/2/2021,9/16/2021,10/19/2021,11/30/2021,Ship Out
1.01E+15,2007317551,550,Y101,YTA610,10,B,L2Q00,4508929428,4508929428,200088502,IN,11/2/2021,,,1023,YTA610-JA2A4DK/A/X2/C2/N4/KU2/SG,YAS,3U02,2007694431,10,9/10/2021,10/7/2021,10/1/2021,10/5/2021,DIL
1.01E+15,2007317551,560,Y101,YTA610,10,B,L2Q00,4508929428,4508929428,200088502,IN,11/2/2021,,,1023,YTA610-JA2A4DK/A/X2/C2/N4/KU2/SG,YAS,3U02,2007694431,20,9/10/2021,10/7/2021,10/1/2021,10/5/2021,DIL
1.01E+15,2007317551,570,Y101,CO1000,1,,L2Q00,4508929428,4508929428,200088502,IN,11/15/2021,,,1092,CO1000,,,,,,9/1/2021,,,
1.01E+15,2007317551,580,Y101,DOCQCB,1,,L2Q00,4508929428,4508929428,200088502,IN,11/15/2021,,,1022,DOCQCB-EN,,,,,,11/8/2021,,,
1.01E+15,2007489446,660,Y101,ADV161,1,,L2Q00,4509178041,4509178041,C2Q00012,IN,12/20/2021,,,1009,ADV161-P50,YAS,3U12,2007673517,210,11/23/2021,12/10/2021,12/2/2021,,Available
1.01E+15,2007489446,670,Y101,ADV561,1,,L2Q00,4509178041,4509178041,C2Q00012,IN,12/20/2021,,,1009,ADV561-P50,YAS,3U12,2007673517,220,11/23/2021,12/10/2021,12/3/2021,,Available
1.01E+15,2007695018,10,Y101,IF8000,1,A,L2Q00,4509428286,4509428286,C2Q00012,IN,9/29/2021,11/4/2021,,1009,IF8000-21-21-MN-12-N/MU,,,,,,9/9/2021,,11/4/2021,
1.01E+15,2007711703,10,Y101,VI702,6,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,VI702,YAS,3U12,2007711714,10,9/14/2021,10/1/2021,9/22/2021,10/8/2021,Ship Out
1.01E+15,2007711703,20,Y101,AFV30D,2,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,AFV30D-A41252,YAS,3U12,2007711714,20,9/10/2021,10/1/2021,9/27/2021,10/8/2021,Ship Out
1.01E+15,2007711703,30,Y101,ANB10D,8,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,ANB10D-425/CU2N,YAS,3U12,2007711714,30,9/10/2021,10/1/2021,9/22/2021,10/8/2021,Ship Out
1.01E+15,2007711703,40,Y101,ANB10D,2,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,ANB10D-425/CU2T,YAS,3U12,2007711714,40,9/10/2021,10/1/2021,9/23/2021,10/8/2021,Ship Out
1.01E+15,2007711703,50,Y101,EC401,4,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,EC401-50,YAS,3U12,2007711714,50,9/13/2021,10/1/2021,9/20/2021,10/8/2021,Ship Out
1.01E+15,2007711703,60,Y101,YCB301,12,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,YCB301-C020,YAS,3U12,2007711714,60,9/13/2021,10/1/2021,9/16/2021,10/8/2021,Ship Out
1.01E+15,2007711703,70,Y101,YCB301,4,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,YCB301-C100,YAS,3U12,2007711714,70,9/13/2021,10/1/2021,9/16/2021,10/8/2021,Ship Out
1.01E+15,2007711703,80,Y101,YCB301,4,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,YCB301-C300,YAS,3U12,2007711714,80,9/13/2021,10/1/2021,9/16/2021,10/8/2021,Ship Out
1.01E+15,2007711703,90,Y101,AAB842,15,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,AAB842-H50,YAS,3U12,2007711714,90,9/14/2021,10/1/2021,9/28/2021,10/8/2021,Ship Out
1.01E+15,2007711703,100,Y101,ATK4A,15,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,ATK4A-00,YAS,3U12,2007711714,100,9/15/2021,10/1/2021,9/27/2021,10/8/2021,Ship Out
1.01E+15,2007711703,110,Y101,AAB141,46,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,AAB141-H50/K4A00,YAS,3U12,2007711714,110,9/14/2021,10/1/2021,9/27/2021,10/8/2021,Ship Out
1.01E+15,2007711703,120,Y101,ADV161,4,,L2Q00,4509449422,4509449422,C2Q00012,IN,12/20/2021,10/22/2021,,1009,ADV161-P50,YAS,3U12,2007711714,120,10/13/2021,12/10/2021,10/14/2021,10/22/2021,Ship Out
1.01E+15,2007711703,130,Y101,ADV561,4,,L2Q00,4509449422,4509449422,C2Q00012,IN,12/20/2021,10/22/2021,,1009,ADV561-P50,YAS,3U12,2007711714,130,10/13/2021,12/10/2021,10/14/2021,10/22/2021,Ship Out
1.01E+15,2007711703,140,Y101,ALP121,10,,L2Q00,4509449422,4509449422,C2Q00012,IN,11/23/2021,11/19/2021,,1009,ALP121-S00,YAS,3U12,2007711714,140,10/21/2021,11/15/2021,11/10/2021,11/19/2021,Ship Out
1.01E+15,2007711703,150,Y101,ALP121,8,,L2Q00,4509449422,4509449422,C2Q00012,IN,11/23/2021,11/19/2021,,1009,ALP121-S00,YAS,3U12,2007711714,150,10/21/2021,11/15/2021,11/11/2021,11/19/2021,Ship Out
1.01E+15,2007711703,160,Y101,ALE111,1,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,ALE111-S50,YAS,3U12,2007711714,160,9/15/2021,10/1/2021,9/25/2021,10/8/2021,Ship Out
1.01E+15,2007711703,170,Y101,A2LP131,1,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,A2LP131-S00,YAS,3U12,2007711714,170,9/15/2021,10/1/2021,9/28/2021,10/8/2021,Ship Out
1.01E+15,2007711703,180,Y101,ADCV01,3,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,ADCV01,YAS,3U12,2007711714,180,9/13/2021,10/1/2021,9/16/2021,10/8/2021,Ship Out
1.01E+15,2007711703,190,Y101,AAB842,1,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,AAB842-H50,YAS,3U12,2007711714,190,9/14/2021,10/1/2021,9/27/2021,10/8/2021,Ship Out
1.01E+15,2007711703,200,Y101,ATK4A,1,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,ATK4A-00,YAS,3U12,2007711714,200,9/15/2021,10/1/2021,9/27/2021,10/8/2021,Ship Out
1.01E+15,2007711703,210,Y101,AAB141,1,,L2Q00,4509449422,4509449422,C2Q00012,IN,10/11/2021,10/8/2021,,1009,AAB141-H50/K4A00,YAS,3U12,2007711714,210,9/14/2021,10/1/2021,9/27/2021,10/8/2021,Ship Out
1.01E+15,2007711703,220,Y101,ADV161,1,,L2Q00,4509449422,4509449422,C2Q00012,IN,12/20/2021,10/22/2021,,1009,ADV161-P50,YAS,3U12,2007711714,220,10/13/2021,12/10/2021,10/14/2021,10/22/2021,Ship Out
1.01E+15,2007711703,230,Y101,ADV561,1,,L2Q00,4509449422,4509449422,C2Q00012,IN,12/20/2021,10/22/2021,,1009,ADV561-P50,YAS,3U12,2007711714,230,10/13/2021,12/10/2021,10/14/2021,10/22/2021,Ship Out
1.01E+15,2007701760,90,Y101,FTSPRG,1,,L2Q00,4509436812,4509436812,C2Q00012,IN,9/17/2021,11/8/2021,,1022,FTSPRG-S1,,,,,,9/10/2021,,11/5/2021,
1.01E+15,2007626708,80,Y101,KS1,6,,L2Q00,4509345981,4509345981,C2Q00012,IN,10/12/2021,10/25/2021,,1009,KS1-20*B,YAS,3U12,2007705314,10,9/14/2021,10/4/2021,9/29/2021,10/25/2021,Ship Out
1.01E+15,2007694111,140,Y101,AKB331,16,,L2Q00,4509426866,4509426866,C2Q00012,IN,10/15/2021,10/25/2021,,1009,AKB331-M002,YAS,3U12,2007694179,140,9/14/2021,10/5/2021,9/27/2021,10/25/2021,Ship Out
1.01E+15,2007694111,150,Y101,AKB331,99,,L2Q00,4509426866,4509426866,C2Q00012,IN,10/15/2021,10/25/2021,,1009,AKB331-M003,YAS,3U12,2007694179,150,9/14/2021,10/5/2021,9/30/2021,10/25/2021,Ship Out
1.01E+15,2007694111,160,Y101,AKB331,24,,L2Q00,4509426866,4509426866,C2Q00012,IN,10/15/2021,10/25/2021,,1009,AKB331-M003,YAS,3U12,2007694179,160,9/14/2021,10/5/2021,9/29/2021,10/25/2021,Ship Out
1.01E+15,2007694111,170,Y101,AKB331,33,,L2Q00,4509426866,4509426866,C2Q00012,IN,10/15/2021,10/25/2021,,1009,AKB331-M005,YAS,3U12,2007694179,170,9/14/2021,10/5/2021,9/30/2021,10/25/2021,Ship Out
1.01E+15,2007462442,250,Y101,AKB335,6,,L2Q00,4509144473,4509144473,C2Q00012,IN,10/22/2021,10/25/2021,,1009,AKB335-M005,YAS,3U12,2007705313,30,9/20/2021,10/12/2021,10/1/2021,10/25/2021,Ship Out
1.01E+15,2007555595,110,Y101,K9775XA,1,,L2Q00,4509260831,4509260831,C2Q00012,IN,10/12/2021,10/13/2021,,1009,K9775XA,,,,,,9/29/2021,,10/13/2021,
1.01E+15,2007695018,20,Y101,TDLS8000,1,A,L2Q00,4509428286,4509428286,C2Q00012,IN,12/1/2021,12/1/2021,,1072,TDLS8000-E1-X1-U4-A1-N-N/RX,YMG,5831,2007708190,10,10/4/2021,11/22/2021,11/18/2021,11/19/2021,Ship Out
1.01E+15,2007695018,30,Y101,K9775XA,1,,L2Q00,4509428286,4509428286,C2Q00012,IN,10/15/2021,11/4/2021,,1009,K9775XA,,,,,,10/4/2021,,11/4/2021,
1.01E+15,2007649477,250,Y101,KS1,6,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,KS1-05*B,YAS,3U12,2007649298,250,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,260,Y101,KS1,14,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,KS1-10*B,YAS,3U12,2007649298,260,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,270,Y101,AKB331,12,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,AKB331-M005,YAS,3U12,2007649298,270,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,280,Y101,AKB331,46,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,AKB331-M010,YAS,3U12,2007649298,280,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,290,Y101,AKB331,16,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,AKB331-M015,YAS,3U12,2007649298,290,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,320,Y101,KS1,2,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,KS1-05*B,YAS,3U12,2007649298,320,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,330,Y101,KS1,2,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,KS1-10*B,YAS,3U12,2007649298,330,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,340,Y101,AKB331,2,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,AKB331-M005,YAS,3U12,2007649298,340,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,350,Y101,AKB331,2,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,AKB331-M010,YAS,3U12,2007649298,350,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007649477,360,Y101,AKB331,2,,L2Q00,4509370140,4509370140,C2Q00012,IN,10/16/2021,10/8/2021,,1009,AKB331-M015,YAS,3U12,2007649298,360,9/14/2021,10/6/2021,9/29/2021,10/8/2021,Ship Out
1.01E+15,2007714397,10,Y101,ADV161,2,,L2Q00,4509452776,4509452776,C2Q00012,IN,12/20/2021,,,1009,ADV161-P50,YAS,3U12,2007714594,10,11/23/2021,12/10/2021,12/2/2021,,Available
1.01E+15,2007714397,20,Y101,ADV561,1,,L2Q00,4509452776,4509452776,C2Q00012,IN,12/20/2021,,,1009,ADV561-P50,YAS,3U12,2007714594,20,11/23/2021,12/10/2021,12/3/2021,,Available
1.01E+15,2007694102,140,Y101,S2SC70D,1,,L2Q00,4509426867,4509426867,C2Q00012,IN,10/12/2021,10/25/2021,,1009,S2SC70D-SA14010,YAS,3U12,2007694210,140,9/15/2021,10/4/2021,10/1/2021,10/25/2021,Ship Out
1.01E+15,2007694102,150,Y101,S9450FE,2,,L2Q00,4509426867,4509426867,C2Q00012,IN,10/15/2021,10/15/2021,,1009,S9450FE,YAS,3U12,2007694210,150,9/21/2021,10/5/2021,10/5/2021,10/15/2021,Ship Out
1.01E+15,2007694102,160,Y101,AKB331,4,,L2Q00,4509426867,4509426867,C2Q00012,IN,10/19/2021,10/25/2021,,1009,AKB331-M003,YAS,3U12,2007694210,160,9/20/2021,10/11/2021,10/1/2021,10/25/2021,Ship Out
1.01E+15,2007694102,170,Y101,AKB331,4,,L2Q00,4509426867,4509426867,C2Q00012,IN,10/19/2021,10/25/2021,,1009,AKB331-M005,YAS,3U12,2007694210,170,9/20/2021,10/11/2021,10/1/2021,10/25/2021,Ship Out
1.01E+15,2007722669,10,Y101,FLXA21,2,A,L2Q00,4509462525,4509462525,C2Q00012,IN,11/20/2021,11/29/2021,,1009,FLXA21-D-P-D-CB-P1-NN-A-N-LA-N-NN,YAS,3U12,2007722659,10,10/14/2021,11/10/2021,11/18/2021,11/29/2021,Ship Out
1.01E+15,2007722669,20,Y101,FLXA21,2,A,L2Q00,4509462525,4509462525,C2Q00012,IN,11/20/2021,11/29/2021,,1009,FLXA21-D-P-D-CB-C1-NN-A-N-LA-N-NN,YAS,3U12,2007722659,20,10/14/2021,11/10/2021,11/18/2021,11/29/2021,Ship Out
1.01E+15,2007610486,280,Y101,S2SC70D,2,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/12/2021,10/25/2021,,1009,S2SC70D-SA12010,YAS,3U12,2007722778,10,9/15/2021,10/4/2021,10/1/2021,10/25/2021,Ship Out
1.01E+15,2007610486,290,Y101,SEC402,1,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/11/2021,10/25/2021,,1009,SEC402-51,YAS,3U12,2007722778,20,9/14/2021,10/1/2021,9/23/2021,10/25/2021,Ship Out
1.01E+15,2007610486,300,Y101,SDV144,2,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/11/2021,10/25/2021,,1009,SDV144-S63,YAS,3U12,2007722778,30,9/15/2021,10/1/2021,9/28/2021,10/25/2021,Ship Out
1.01E+15,2007610486,310,Y101,SDV541,2,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/11/2021,10/25/2021,,1009,SDV541-S63,YAS,3U12,2007722778,40,9/15/2021,10/1/2021,9/28/2021,10/25/2021,Ship Out
1.01E+15,2007610486,330,Y101,KS1,9,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/19/2021,10/25/2021,,1009,KS1-05*B,YAS,3U12,2007722778,60,9/20/2021,10/11/2021,9/30/2021,10/25/2021,Ship Out
1.01E+15,2007610486,340,Y101,AKB331,30,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/19/2021,10/25/2021,,1009,AKB331-M007,YAS,3U12,2007722778,70,9/20/2021,10/11/2021,10/1/2021,10/25/2021,Ship Out
1.01E+15,2007610486,350,Y101,AKB331,29,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/19/2021,10/25/2021,,1009,AKB331-M010,YAS,3U12,2007722778,80,9/20/2021,10/11/2021,10/1/2021,10/25/2021,Ship Out
1.01E+15,2007610486,360,Y101,AKB331,48,,L2Q00,4509327363,4509327363,C2Q00012,IN,10/19/2021,10/25/2021,,1009,AKB331-M015,YAS,3U12,2007722778,90,9/20/2021,10/11/2021,9/30/2021,10/25/2021,Ship Out
1.01E+15,2007645425,250,Y101,K9802AF,1,,L2Q00,4509364393,4509364393,C2Q00012,IN,11/25/2021,11/24/2021,,1022,K9802AF,YMG,5831,2007645442,220,9/14/2021,11/16/2021,11/11/2021,11/16/2021,Ship Out
1.01E+15,2007645425,260,Y101,K9804AD,1,,L2Q00,4509364393,4509364393,C2Q00012,IN,11/25/2021,11/24/2021,,1022,K9804AD,YMG,5831,2007645442,230,9/14/2021,11/16/2021,11/12/2021,11/16/2021,Ship Out
1.01E+15,2007645425,270,Y101,K9803VJ,1,,L2Q00,4509364393,4509364393,C2Q00012,IN,11/10/2021,11/24/2021,,1022,K9803VJ,YMG,5831,2007645442,240,9/14/2021,11/1/2021,10/26/2021,10/27/2021,Ship Out
1.01E+15,2007645425,280,Y101,K9800MX,1,,L2Q00,4509364393,4509364393,C2Q00012,IN,11/8/2021,11/24/2021,,1022,K9800MX,YMG,5831,2007645442,250,9/14/2021,10/28/2021,10/27/2021,10/28/2021,Ship Out
