SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1.00786E+15,2008822036,10,01-02-2023,Y101,NTPF100,1,,L2Q00,4510796569,4510796569,C2Q00012,IN,20-02-2023,28-02-2023,,1009,NTPF100-SX1,YAS,3U12,2008822485,10,02-02-2023,10-02-2023,17-02-2023,28-02-2023,Ship Out
1.00786E+15,2008822036,20,01-02-2023,Y101,NTPF100,1,,L2Q00,4510796569,4510796569,C2Q00012,IN,20-02-2023,28-02-2023,,1009,NTPF100-SX1,YAS,3U12,2008822485,20,02-02-2023,10-02-2023,17-02-2023,28-02-2023,Ship Out
1.00786E+15,2008806801,30,31-01-2023,Y101,SS1WL1S,1,,L2Q00,4510778746,4510778746,C2Q00012,IN,17-02-2023,21-02-2023,,1009,SS1WL1S-N11,YAS,3U12,2008806813,30,01-02-2023,07-02-2023,13-02-2023,21-02-2023,Ship Out
1.00786E+15,2008751709,510,31-01-2023,Y101,VP6H6510,1,,L2Q00,4510710053,4510710053,C2Q00012,IN,18-02-2023,28-02-2023,,1009,VP6H6510-V11,YAS,3U12,2008751874,490,01-02-2023,08-02-2023,16-02-2023,28-02-2023,Ship Out
1.00786E+15,2008733305,380,31-01-2023,Y101,SNB10D,1,,L2Q00,4510688880,4510688880,C2Q00012,IN,09-04-2023,10-04-2023,,1009,SNB10D-425/CU2N,YAS,3U12,2008733373,380,13-03-2023,30-03-2023,27-03-2023,10-04-2023,Ship Out
1.00786E+15,2008733305,390,31-01-2023,Y101,SDV144,3,,L2Q00,4510688880,4510688880,C2Q00012,IN,07-04-2023,28-03-2023,,1009,SDV144-S63,YAS,3U12,2008733373,390,14-02-2023,28-03-2023,21-03-2023,28-03-2023,Ship Out
1.00786E+15,2008733305,400,31-01-2023,Y101,SDV541,2,,L2Q00,4510688880,4510688880,C2Q00012,IN,07-04-2023,28-03-2023,,1009,SDV541-S63,YAS,3U12,2008733373,400,14-02-2023,28-03-2023,20-03-2023,28-03-2023,Ship Out
1.00786E+15,2008733305,410,31-01-2023,Y101,YCB301,2,,L2Q00,4510688880,4510688880,C2Q00012,IN,15-03-2023,10-03-2023,,1009,YCB301-C020,YAS,3U12,2008733373,410,20-02-2023,06-03-2023,03-03-2023,10-03-2023,Ship Out
1.00786E+15,2008733305,420,31-01-2023,Y101,SBD4D,3,,L2Q00,4510688880,4510688880,C2Q00012,IN,15-03-2023,28-02-2023,,1009,SBD4D-06,YAS,3U12,2008733373,420,10-02-2023,06-03-2023,18-02-2023,28-02-2023,Ship Out
1.00786E+15,2008733305,430,31-01-2023,Y101,SBD4D,2,,L2Q00,4510688880,4510688880,C2Q00012,IN,15-03-2023,28-02-2023,,1009,SBD4D-06,YAS,3U12,2008733373,430,10-02-2023,06-03-2023,18-02-2023,28-02-2023,Ship Out
1.00786E+15,2008733305,440,31-01-2023,Y101,AKB331,5,,L2Q00,4510688880,4510688880,C2Q00012,IN,09-04-2023,10-04-2023,,1009,AKB331-M010,YAS,3U12,2008733373,440,10-03-2023,30-03-2023,22-03-2023,10-04-2023,Ship Out
1.00786E+15,2008823325,10,02-02-2023,Y101,ATD5A,33,,L2Q00,4510798302,4510798302,C2Q00012,IN,15-05-2023,,,1009,ATD5A-00,YAS,3U12,2008823340,10,03-04-2023,05-05-2023,,,
1.00786E+15,2008764495,280,07-02-2023,Y101,PM4CKM,1,,L2Q00,4510725427,4510725427,C2Q00012,IN,01-03-2023,10-03-2023,,1009,PM4CKM-V11,YAS,3U12,2008766526,240,07-02-2023,20-02-2023,27-02-2023,10-03-2023,Ship Out
1.00786E+15,2008764495,290,07-02-2023,Y101,PM4CDM,1,,L2Q00,4510725427,4510725427,C2Q00012,IN,01-03-2023,10-03-2023,,1009,PM4CDM-V11,YAS,3U12,2008766526,250,07-02-2023,20-02-2023,27-02-2023,10-03-2023,Ship Out
1.00786E+15,2008764495,300,07-02-2023,Y101,PM4CPJTU,1,,L2Q00,4510725427,4510725427,C2Q00012,IN,01-03-2023,10-03-2023,,1009,PM4CPJTU-V11,YAS,3U12,2008766526,260,07-02-2023,20-02-2023,27-02-2023,10-03-2023,Ship Out
1.00786E+15,2008764495,310,07-02-2023,Y101,PM4CVUP,1,,L2Q00,4510725427,4510725427,C2Q00012,IN,01-03-2023,10-03-2023,,1009,PM4CVUP-V11/Z,YAS,3U12,2008766526,270,10-02-2023,20-02-2023,27-02-2023,10-03-2023,Ship Out
1.00786E+15,2008475847,2190,02-02-2023,Y101,NTPP003,1,,L2Q00,4510371698,4510371698,C2Q00012,IN,14-02-2023,13-02-2023,,1022,NTPP003-S11-01,YMG,5881,2008765470,20,02-02-2023,06-02-2023,06-02-2023,06-02-2023,Ship Out
1.00786E+15,2008475847,2200,02-02-2023,Y101,NTPP004,1,,L2Q00,4510371698,4510371698,C2Q00012,IN,14-02-2023,13-02-2023,,1022,NTPP004-S11-01,YMG,5881,2008765470,30,02-02-2023,06-02-2023,06-02-2023,06-02-2023,Ship Out
1.00786E+15,2008475847,2210,02-02-2023,Y101,NTPC001,1,,L2Q00,4510371698,4510371698,C2Q00012,IN,14-02-2023,13-02-2023,,1022,NTPC001-S11-YYYY/WC01,YMG,5881,2008765399,20,02-02-2023,06-02-2023,06-02-2023,06-02-2023,Ship Out
1.00786E+15,2008823240,10,02-02-2023,Y101,KS2,1,,L2Q00,4510798191,4510798191,C2Q00012,IN,27-02-2023,24-02-2023,,1009,KS2-20*B,YAS,3U12,2008823228,10,06-02-2023,17-02-2023,16-02-2023,24-02-2023,Ship Out
1.00786E+15,2008823240,20,02-02-2023,Y101,AAV141,1,,L2Q00,4510798191,4510798191,C2Q00012,IN,19-08-2023,,,1009,AAV141-S50/K4A00,YAS,3U12,2008823228,20,,08-08-2023,,,
1.00786E+15,2008757616,300,02-02-2023,Y101,AKB337,25,,L2Q00,4510716793,4510716793,C2Q00012,IN,27-02-2023,24-02-2023,,1009,AKB337-M005,YAS,3U12,2008757622,290,06-02-2023,17-02-2023,16-02-2023,24-02-2023,Ship Out
1.00786E+15,2008823171,10,02-02-2023,Y101,ANB10D,1,,L2Q00,4510798192,4510798192,C2Q00012,IN,09-04-2023,10-04-2023,,1009,ANB10D-425/CU2N,YAS,3U12,2008823227,10,13-03-2023,30-03-2023,29-03-2023,10-04-2023,Ship Out
1.00786E+15,2008823270,10,02-02-2023,Y101,K9802QB,1,,L2Q00,4510798185,4510798185,C2Q00012,IN,17-05-2023,,,1022,K9802QB,YMG,5831,2008823304,10,02-02-2023,09-05-2023,,,
1.00787E+15,2008739194,50,06-02-2023,Y101,PARTS1070,1,,L2Q00,4510695562,4510695562,200088502,IN,07-03-2023,12-04-2023,,1022,PARTS1070=EJX630A=NAME PLATE,YMG,5826,2008828888,10,14-02-2023,27-02-2023,27-02-2023,28-02-2023,Ship Out
1.00787E+15,2008739194,60,06-02-2023,Y101,PARTS1070,1,,L2Q00,4510695562,4510695562,200088502,IN,07-03-2023,12-04-2023,,1022,PARTS1070=EJX630A=NAME PLATE,YMG,5826,2008828888,20,14-02-2023,27-02-2023,27-02-2023,28-02-2023,Ship Out
1.00787E+15,2008761836,290,07-02-2023,Y101,VP6CPJTU,1,,L2Q00,4510722090,4510722090,C2Q00012,IN,20-02-2023,03-03-2023,,1009,VP6CPJTU-V13,YAS,3U12,2008761881,270,07-02-2023,10-02-2023,20-02-2023,03-03-2023,Ship Out
1.00787E+15,2008761836,300,07-02-2023,Y101,VP6CVUP3,1,,L2Q00,4510722090,4510722090,C2Q00012,IN,20-02-2023,03-03-2023,,1009,VP6CVUP3-V11/Z,YAS,3U12,2008761881,280,10-02-2023,10-02-2023,20-02-2023,03-03-2023,Ship Out
1.00787E+15,2008713630,450,03-02-2023,Y101,VP6H6660,3,,L2Q00,4510664462,4510664462,C2Q00012,IN,15-03-2023,14-03-2023,,1009,VP6H6660-V21N01,YAS,3U12,2008713704,440,06-02-2023,06-03-2023,08-03-2023,14-03-2023,Ship Out
1.00787E+15,2008739116,350,06-02-2023,Y101,SAI143,7,,L2Q00,4510695597,4510695597,C2Q00012,IN,22-08-2023,,,1009,SAI143-H63,YAS,3U12,2008739294,330,,11-08-2023,,,
1.00787E+15,2008556045,470,06-02-2023,Y101,VP6H4600,3,,L2Q00,4510471376,4510471376,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6H4600-V11,YAS,3U12,2008556105,470,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008832313,10,07-02-2023,Y101,ALF111,1,,L2Q00,4510809759,4510809759,C2Q00012,IN,04-03-2023,28-02-2023,,1009,ALF111-S50,YAS,3U12,2008832396,10,10-02-2023,22-02-2023,21-02-2023,28-02-2023,Ship Out
1.00787E+15,2008832313,20,07-02-2023,Y101,AAB842,1,,L2Q00,4510809759,4510809759,C2Q00012,IN,25-08-2023,,,1009,AAB842-H50,YAS,3U12,2008832396,20,,14-08-2023,,,
1.00787E+15,2008832313,30,07-02-2023,Y101,ATK4A,1,,L2Q00,4510809759,4510809759,C2Q00012,IN,04-03-2023,28-02-2023,,1009,ATK4A-00,YAS,3U12,2008832396,30,10-02-2023,22-02-2023,21-02-2023,28-02-2023,Ship Out
1.00787E+15,2008832313,40,07-02-2023,Y101,AKB336,1,,L2Q00,4510809759,4510809759,C2Q00012,IN,04-03-2023,28-02-2023,,1009,AKB336-M007,YAS,3U12,2008832396,40,10-02-2023,22-02-2023,20-02-2023,28-02-2023,Ship Out
1.00787E+15,2008832313,50,07-02-2023,Y101,KS1,1,,L2Q00,4510809759,4510809759,C2Q00012,IN,01-05-2023,,,1009,KS1-07*B,YAS,3U12,2008832396,50,29-03-2023,17-04-2023,12-04-2023,,Available
1.00787E+15,2008832313,60,07-02-2023,Y101,YCB301,2,,L2Q00,4510809759,4510809759,C2Q00012,IN,04-03-2023,28-02-2023,,1009,YCB301-C400,YAS,3U12,2008832396,60,10-02-2023,22-02-2023,21-02-2023,28-02-2023,Ship Out
1.00787E+15,2008827712,10,03-02-2023,Y101,VP6E51AD,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6E51AD-V21N04,YAS,3U12,2008828172,10,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,20,03-02-2023,Y101,VP6H1100,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6H1100-V11N09,YAS,3U12,2008828172,20,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,30,03-02-2023,Y101,VP6E5420,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6E5420-V11N03,YAS,3U12,2008828172,30,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,40,03-02-2023,Y101,VP6E5490,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6E5490-V11N03,YAS,3U12,2008828172,40,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,50,03-02-2023,Y101,VP6E5150,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6E5150-V11,YAS,3U12,2008828172,50,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,60,03-02-2023,Y101,VP6C5495,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6C5495-V11,YAS,3U12,2008828172,60,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,70,03-02-2023,Y101,VP6H4410,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6H4410-V11N03,YAS,3U12,2008828172,70,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,80,03-02-2023,Y101,VP6H4420,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6H4420-V11N03,YAS,3U12,2008828172,80,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,90,03-02-2023,Y101,VP6H4600,2,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,03-03-2023,,1009,VP6H4600-V11,YAS,3U12,2008828172,90,06-02-2023,13-02-2023,21-02-2023,03-03-2023,Ship Out
1.00787E+15,2008827712,100,06-02-2023,Y101,RS4E5100,1,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,28-02-2023,,1009,RS4E5100-V11,YAS,3U12,2008828172,100,06-02-2023,13-02-2023,17-02-2023,28-02-2023,Ship Out
1.00787E+15,2008827712,110,06-02-2023,Y101,RS4E5170,1,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,28-02-2023,,1009,RS4E5170-V11,YAS,3U12,2008828172,110,06-02-2023,13-02-2023,17-02-2023,28-02-2023,Ship Out
1.00787E+15,2008827712,120,06-02-2023,Y101,RS4E5210,1,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,28-02-2023,,1009,RS4E5210-V11,YAS,3U12,2008828172,120,06-02-2023,13-02-2023,17-02-2023,28-02-2023,Ship Out
1.00787E+15,2008827712,130,06-02-2023,Y101,RS4E5600,1,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,28-02-2023,,1009,RS4E5600-V11,YAS,3U12,2008828172,130,06-02-2023,13-02-2023,17-02-2023,28-02-2023,Ship Out
1.00787E+15,2008827712,140,06-02-2023,Y101,RS4C5400,1,,L2Q00,4510803580,4510803580,C2Q00012,IN,21-02-2023,28-02-2023,,1009,RS4C5400-V11,YAS,3U12,2008828172,140,06-02-2023,13-02-2023,17-02-2023,28-02-2023,Ship Out
1.00787E+15,2008753121,60,06-02-2023,Y101,PM4CPJTU,1,,L2Q00,4510711425,4510711425,C2Q00012,IN,21-02-2023,28-02-2023,,1009,PM4CPJTU-V11,YAS,3U12,2008753140,60,06-02-2023,13-02-2023,20-02-2023,28-02-2023,Ship Out
1.00787E+15,2008753121,70,06-02-2023,Y101,PM4CVUP,1,,L2Q00,4510711425,4510711425,C2Q00012,IN,21-02-2023,28-02-2023,,1009,PM4CVUP-V11/Z,YAS,3U12,2008753140,70,07-02-2023,13-02-2023,20-02-2023,28-02-2023,Ship Out
1.00787E+15,2008829226,10,06-02-2023,Y101,AFV30D,3,,L2Q00,4510806064,4510806064,C2Q00012,IN,07-05-2023,,,1009,AFV30D-A41252,YAS,3U12,2008829280,10,10-04-2023,20-04-2023,,,
1.00787E+15,2008829226,20,06-02-2023,Y101,ANB10D,7,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ANB10D-425/CU2N,YAS,3U12,2008829280,20,09-03-2023,27-03-2023,23-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,30,06-02-2023,Y101,ANB10D,3,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ANB10D-425/CU2T,YAS,3U12,2008829280,30,01-03-2023,27-03-2023,23-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,40,06-02-2023,Y101,VI702,7,,L2Q00,4510806064,4510806064,C2Q00012,IN,23-06-2023,,,1009,VI702,YAS,3U12,2008829280,40,,13-06-2023,,,
1.00787E+15,2008829226,50,06-02-2023,Y101,EC401,2,,L2Q00,4510806064,4510806064,C2Q00012,IN,07-05-2023,,,1009,EC401-50,YAS,3U12,2008829280,50,05-04-2023,20-04-2023,14-04-2023,,Available
1.00787E+15,2008829226,60,06-02-2023,Y101,EC402,6,,L2Q00,4510806064,4510806064,C2Q00012,IN,07-05-2023,,,1009,EC402-50,YAS,3U12,2008829280,60,05-04-2023,20-04-2023,15-04-2023,,Available
1.00787E+15,2008829226,70,06-02-2023,Y101,AAI143,18,,L2Q00,4510806064,4510806064,C2Q00012,IN,07-05-2023,14-04-2023,,1009,AAI143-S50/K4A00,YAS,3U12,2008829280,70,24-03-2023,20-04-2023,05-04-2023,14-04-2023,Ship Out
1.00787E+15,2008829226,80,06-02-2023,Y101,AAI841,18,,L2Q00,4510806064,4510806064,C2Q00012,IN,22-08-2023,,,1009,AAI841-S50/K4A00,YAS,3U12,2008829280,80,,11-08-2023,,,
1.00787E+15,2008829226,90,06-02-2023,Y101,AAI543,1,,L2Q00,4510806064,4510806064,C2Q00012,IN,07-05-2023,14-04-2023,,1009,AAI543-S50/K4A00,YAS,3U12,2008829280,90,24-03-2023,20-04-2023,05-04-2023,14-04-2023,Ship Out
1.00787E+15,2008829226,100,06-02-2023,Y101,ADV151,20,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ADV151-P50/D5A00,YAS,3U12,2008829280,100,28-02-2023,27-03-2023,09-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,110,06-02-2023,Y101,ADV151,3,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ADV151-E50/D5A00,YAS,3U12,2008829280,110,28-02-2023,27-03-2023,08-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,120,06-02-2023,Y101,ADV551,13,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ADV551-P50/D5A00,YAS,3U12,2008829280,120,28-02-2023,27-03-2023,09-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,130,06-02-2023,Y101,ALE111,10,,L2Q00,4510806064,4510806064,C2Q00012,IN,09-05-2023,,,1009,ALE111-S50,YAS,3U12,2008829280,130,30-03-2023,28-04-2023,,,
1.00787E+15,2008829226,140,06-02-2023,Y101,ALR121,4,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ALR121-S50,YAS,3U12,2008829280,140,28-02-2023,27-03-2023,10-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,150,06-02-2023,Y101,ALP121,4,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ALP121-S00,YAS,3U12,2008829280,150,28-02-2023,27-03-2023,10-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,160,06-02-2023,Y101,YCB301,2,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,YCB301-C300,YAS,3U12,2008829280,160,09-03-2023,27-03-2023,16-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,170,06-02-2023,Y101,YCB301,2,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,YCB301-C200,YAS,3U12,2008829280,170,09-03-2023,27-03-2023,16-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,180,06-02-2023,Y101,YCB301,4,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,YCB301-C100,YAS,3U12,2008829280,180,09-03-2023,27-03-2023,16-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,190,06-02-2023,Y101,YCB301,10,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,YCB301-C020,YAS,3U12,2008829280,190,09-03-2023,27-03-2023,17-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,200,06-02-2023,Y101,ADCV01,4,,L2Q00,4510806064,4510806064,C2Q00012,IN,04-04-2023,04-04-2023,,1009,ADCV01,YAS,3U12,2008829280,200,09-03-2023,27-03-2023,16-03-2023,04-04-2023,Ship Out
1.00787E+15,2008829226,210,06-02-2023,Y101,KS1,18,,L2Q00,4510806064,4510806064,C2Q00012,IN,01-05-2023,18-04-2023,,1009,KS1-07*B,YAS,3U12,2008829280,210,29-03-2023,17-04-2023,10-04-2023,18-04-2023,Ship Out
1.00787E+15,2008829226,220,06-02-2023,Y101,KS1,10,,L2Q00,4510806064,4510806064,C2Q00012,IN,01-05-2023,18-04-2023,,1009,KS1-10*B,YAS,3U12,2008829280,220,29-03-2023,17-04-2023,10-04-2023,18-04-2023,Ship Out
1.00787E+15,2008829226,230,06-02-2023,Y101,AKB331,15,,L2Q00,4510806064,4510806064,C2Q00012,IN,01-05-2023,18-04-2023,,1009,AKB331-M007,YAS,3U12,2008829280,230,29-03-2023,17-04-2023,10-04-2023,18-04-2023,Ship Out
1.00787E+15,2008829226,240,06-02-2023,Y101,AKB331,19,,L2Q00,4510806064,4510806064,C2Q00012,IN,01-05-2023,18-04-2023,,1009,AKB331-M010,YAS,3U12,2008829280,240,29-03-2023,17-04-2023,10-04-2023,18-04-2023,Ship Out
1.00787E+15,2008837412,10,09-02-2023,Y101,VP6H6510,1,,L2Q00,4510816128,4510816128,C2Q00012,IN,26-02-2023,03-03-2023,,1009,VP6H6510-V11,YAS,3U12,2008837730,10,09-02-2023,16-02-2023,24-02-2023,03-03-2023,Ship Out
1.00787E+15,2008832740,10,07-02-2023,Y101,K9358SD,2,,L2Q00,4510810338,4510810338,C2Q00012,IN,20-02-2023,15-02-2023,,1022,K9358SD,YMG,5828,2008832774,10,07-02-2023,10-02-2023,08-02-2023,08-02-2023,Ship Out
1.00787E+15,2008832740,20,07-02-2023,Y101,K9218SB,2,,L2Q00,4510810338,4510810338,C2Q00012,IN,07-03-2023,03-03-2023,,1022,K9218SB,YMG,5828,2008832774,20,07-02-2023,27-02-2023,27-02-2023,27-02-2023,Ship Out
1.00787E+15,2008806801,40,06-02-2023,Y101,LS1SN001,1,,L2Q00,4510778746,4510778746,C2Q00012,IN,13-02-2023,09-02-2023,,1092,LS1SN001-E01/AV/XML,,,,,,13-02-2023,,09-02-2023,
1.00787E+15,2008806801,50,06-02-2023,Y101,LS1SR001,1,,L2Q00,4510778746,4510778746,C2Q00012,IN,13-02-2023,09-02-2023,,1092,LS1SR001-E01/AV/XML,,,,,,13-02-2023,,09-02-2023,
1.00787E+15,2008806801,60,06-02-2023,Y101,LS1SR001,1,,L2Q00,4510778746,4510778746,C2Q00012,IN,13-02-2023,09-02-2023,,1092,LS1SR001-E01/AV/XML,,,,,,13-02-2023,,09-02-2023,
1.00787E+15,2008806801,70,06-02-2023,Y101,LS1SR001,1,,L2Q00,4510778746,4510778746,C2Q00012,IN,13-02-2023,09-02-2023,,1092,LS1SR001-E01/AV/XML,,,,,,13-02-2023,,09-02-2023,
1.00787E+15,2008806801,80,06-02-2023,Y101,LS1SR001,1,,L2Q00,4510778746,4510778746,C2Q00012,IN,13-02-2023,09-02-2023,,1092,LS1SR001-E01/AV/XML,,,,,,13-02-2023,,09-02-2023,
1.00787E+15,2008753637,270,06-02-2023,Y101,KS1,24,,L2Q00,4510711983,4510711983,C2Q00012,IN,01-05-2023,18-04-2023,,1009,KS1-10*B,YAS,3U12,2008753690,270,29-03-2023,17-04-2023,10-04-2023,18-04-2023,Ship Out
1.00787E+15,2008830129,10,06-02-2023,Y101,VP6F3100,2,,L2Q00,4510807192,4510807192,C2Q00012,IN,24-02-2023,03-03-2023,,1009,VP6F3100-V11,YAS,3U12,2008830628,10,07-02-2023,14-02-2023,22-02-2023,03-03-2023,Ship Out
1.00787E+15,2008829996,10,06-02-2023,Y101,ANB10D,3,,L2Q00,4510807109,4510807109,C2Q00012,IN,24-04-2023,,,1009,ANB10D-425/CU2N,YAS,3U12,2008830034,10,04-04-2023,14-04-2023,12-04-2023,,Available
1.00787E+15,2008829996,20,06-02-2023,Y101,ADV161,4,,L2Q00,4510807109,4510807109,C2Q00012,IN,03-03-2023,28-02-2023,,1009,ADV161-P50,YAS,3U12,2008830034,20,08-02-2023,21-02-2023,16-02-2023,28-02-2023,Ship Out
1.00787E+15,2008829996,30,06-02-2023,Y101,ADV561,3,,L2Q00,4510807109,4510807109,C2Q00012,IN,03-03-2023,28-02-2023,,1009,ADV561-P50,YAS,3U12,2008830034,30,08-02-2023,21-02-2023,16-02-2023,28-02-2023,Ship Out
1.00787E+15,2008829996,40,06-02-2023,Y101,AAB841,4,,L2Q00,4510807109,4510807109,C2Q00012,IN,22-08-2023,,,1009,AAB841-S50/M4A00,YAS,3U12,2008830034,40,,11-08-2023,,,
1.00787E+15,2008829996,50,06-02-2023,Y101,AAV141,6,,L2Q00,4510807109,4510807109,C2Q00012,IN,22-08-2023,,,1009,AAV141-S50/K4A00,YAS,3U12,2008830034,50,,11-08-2023,,,
1.00787E+15,2008829996,60,06-02-2023,Y101,YCB301,4,,L2Q00,4510807109,4510807109,C2Q00012,IN,03-03-2023,28-02-2023,,1009,YCB301-C020,YAS,3U12,2008830034,60,08-02-2023,21-02-2023,18-02-2023,28-02-2023,Ship Out
1.00787E+15,2008829996,70,06-02-2023,Y101,KS1,4,,L2Q00,4510807109,4510807109,C2Q00012,IN,01-05-2023,18-04-2023,,1009,KS1-05*B,YAS,3U12,2008830034,70,29-03-2023,17-04-2023,10-04-2023,18-04-2023,Ship Out
1.00787E+15,2008829996,80,06-02-2023,Y101,KS2,6,,L2Q00,4510807109,4510807109,C2Q00012,IN,03-03-2023,28-02-2023,,1009,KS2-05*B,YAS,3U12,2008830034,80,07-02-2023,21-02-2023,17-02-2023,28-02-2023,Ship Out
1.00787E+15,2008829996,90,06-02-2023,Y101,AKB337,14,,L2Q00,4510807109,4510807109,C2Q00012,IN,03-03-2023,28-02-2023,,1009,AKB337-M010,YAS,3U12,2008830034,90,07-02-2023,21-02-2023,17-02-2023,28-02-2023,Ship Out
1.00787E+15,2008829996,100,06-02-2023,Y101,YCB301,2,,L2Q00,4510807109,4510807109,C2Q00012,IN,03-03-2023,28-02-2023,,1009,YCB301-C800,YAS,3U12,2008830034,100,08-02-2023,21-02-2023,18-02-2023,28-02-2023,Ship Out
1.00787E+15,2008829929,10,06-02-2023,Y101,VP6CUPG,1,,L2Q00,4510806872,4510806872,C2Q00012,IN,24-02-2023,03-03-2023,,1009,VP6CUPG-V11-AABBHCH-AAADAAB-SSS,YAS,3U12,2008830629,10,07-02-2023,14-02-2023,22-02-2023,03-03-2023,Ship Out
1.00787E+15,2008829929,20,06-02-2023,Y101,VP6CKM,1,,L2Q00,4510806872,4510806872,C2Q00012,IN,24-02-2023,03-03-2023,,1009,VP6CKM-V11,YAS,3U12,2008830629,20,07-02-2023,14-02-2023,22-02-2023,03-03-2023,Ship Out
1.00787E+15,2008829929,30,06-02-2023,Y101,VP6F3100,1,,L2Q00,4510806872,4510806872,C2Q00012,IN,24-02-2023,03-03-2023,,1009,VP6F3100-V11,YAS,3U12,2008830629,30,07-02-2023,14-02-2023,22-02-2023,03-03-2023,Ship Out
1.00787E+15,2008753637,280,06-02-2023,Y101,KS1,5,,L2Q00,4510711983,4510711983,C2Q00012,IN,01-05-2023,18-04-2023,,1009,KS1-15*B,YAS,3U12,2008753690,280,29-03-2023,17-04-2023,10-04-2023,18-04-2023,Ship Out
1.00787E+15,2008753637,290,06-02-2023,Y101,KS2,24,,L2Q00,4510711983,4510711983,C2Q00012,IN,12-06-2023,,,1009,KS2-10*B,YAS,3U12,2008753690,290,,31-05-2023,,,
1.00787E+15,2008753637,300,06-02-2023,Y101,KS2,20,,L2Q00,4510711983,4510711983,C2Q00012,IN,12-06-2023,,,1009,KS2-15*B,YAS,3U12,2008753690,300,,31-05-2023,,,
